"This xml file must be read in with industry; for no tech change, set all values in yellow to 0",,,,,,,,,,,
,Inputs in yellow,,,,,,,,,,
,Tech change,,,,,,,,,,
Year,food processing,pulp paper and wood,chemicals,petroleum,aluminum,other primary metals,other nonmetallic minerals,other manufacturing,agriculture,mining,construction
2020,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%
2035,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%
2050,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%
2065,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%
2080,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%
2095,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%,0.35%

,Cumulative tech change implied by above rates,,,,,,,,,,
,food processing,pulp paper and wood,chemicals,petroleum,aluminum,other primary metals,other nonmetallic minerals,other manufacturing,agriculture,mining,construction
2020,5.4%,5.4%,5.4%,5.4%,5.4%,5.4%,5.4%,5.4%,5.4%,5.4%,5.4%
2035,11.1%,11.1%,11.1%,11.1%,11.1%,11.1%,11.1%,11.1%,11.1%,11.1%,11.1%
2050,17.0%,17.0%,17.0%,17.0%,17.0%,17.0%,17.0%,17.0%,17.0%,17.0%,17.0%
2065,23.3%,23.3%,23.3%,23.3%,23.3%,23.3%,23.3%,23.3%,23.3%,23.3%,23.3%
2080,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%,30.0%
2095,37.0%,37.0%,37.0%,37.0%,37.0%,37.0%,37.0%,37.0%,37.0%,37.0%,37.0%
,,,,,,,,,,,
,,,,,,,,,,,
IndustrySupplySector ,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,
Variable ID,,,,,,,,,,,
111,,,,,,,,,,,

supplysector,subsector,technology,period,minicam-energy-input,coefficient,,,,,,
food processing,food processing,food processing,2020,boilers general,0.451366455,,,,,,
food processing,food processing,food processing,2020,process heat general,0.153288235,,,,,,
food processing,food processing,food processing,2020,machine drive,0.140844383,,,,,,
food processing,food processing,food processing,2020,hvac,0.068167024,,,,,,
food processing,food processing,food processing,2020,other end uses general,0.135275201,,,,,,
food processing,food processing,food processing,2035,boilers general,0.42832027
food processing,food processing,food processing,2035,process heat general,0.145461537
food processing,food processing,food processing,2035,machine drive,0.133653052
food processing,food processing,food processing,2035,hvac,0.064686505
food processing,food processing,food processing,2035,other end uses general,0.128368224
food processing,food processing,food processing,2050,boilers general,0.406450793
food processing,food processing,food processing,2050,process heat general,0.138034459
food processing,food processing,food processing,2050,machine drive,0.126828901
food processing,food processing,food processing,2050,hvac,0.061383696
food processing,food processing,food processing,2050,other end uses general,0.12181391
food processing,food processing,food processing,2065,boilers general,0.385697943
food processing,food processing,food processing,2065,process heat general,0.130986599
food processing,food processing,food processing,2065,machine drive,0.120353182
food processing,food processing,food processing,2065,hvac,0.058249524
food processing,food processing,food processing,2065,other end uses general,0.115594249
food processing,food processing,food processing,2080,boilers general,0.366004707
food processing,food processing,food processing,2080,process heat general,0.124298593
food processing,food processing,food processing,2080,machine drive,0.114208104
food processing,food processing,food processing,2080,hvac,0.055275379
food processing,food processing,food processing,2080,other end uses general,0.109692157
food processing,food processing,food processing,2095,boilers general,0.347316982
food processing,food processing,food processing,2095,process heat general,0.117952069
food processing,food processing,food processing,2095,machine drive,0.108376787
food processing,food processing,food processing,2095,hvac,0.05245309
food processing,food processing,food processing,2095,other end uses general,0.104091418


IndustrySupplySector ,,,,,
INPUT_TABLE,,,,,
Variable ID,,,,,
111,,,,,

supplysector,subsector,technology,period,minicam-energy-input,coefficient
pulp paper and wood,pulp paper and wood,pulp paper and wood,2020,boilers pulp paper and wood,0.667293696
pulp paper and wood,pulp paper and wood,pulp paper and wood,2020,process heat general,0.054670981
pulp paper and wood,pulp paper and wood,pulp paper and wood,2020,machine drive,0.161551489
pulp paper and wood,pulp paper and wood,pulp paper and wood,2020,hvac,0.02244307
pulp paper and wood,pulp paper and wood,pulp paper and wood,2020,other end uses general,0.042193017
pulp paper and wood,pulp paper and wood,pulp paper and wood,2020,electrochemical,0.000789045
pulp paper and wood,pulp paper and wood,pulp paper and wood,2035,boilers pulp paper and wood,0.633222546
pulp paper and wood,pulp paper and wood,pulp paper and wood,2035,process heat general,0.051879552
pulp paper and wood,pulp paper and wood,pulp paper and wood,2035,machine drive,0.15330288
pulp paper and wood,pulp paper and wood,pulp paper and wood,2035,hvac,0.021297156
pulp paper and wood,pulp paper and wood,pulp paper and wood,2035,other end uses general,0.040038696
pulp paper and wood,pulp paper and wood,pulp paper and wood,2035,electrochemical,0.000748757
pulp paper and wood,pulp paper and wood,pulp paper and wood,2050,boilers pulp paper and wood,0.600891025
pulp paper and wood,pulp paper and wood,pulp paper and wood,2050,process heat general,0.049230649
pulp paper and wood,pulp paper and wood,pulp paper and wood,2050,machine drive,0.145475434
pulp paper and wood,pulp paper and wood,pulp paper and wood,2050,hvac,0.020209751
pulp paper and wood,pulp paper and wood,pulp paper and wood,2050,other end uses general,0.037994372
pulp paper and wood,pulp paper and wood,pulp paper and wood,2050,electrochemical,0.000710527
pulp paper and wood,pulp paper and wood,pulp paper and wood,2065,boilers pulp paper and wood,0.570210309
pulp paper and wood,pulp paper and wood,pulp paper and wood,2065,process heat general,0.046716996
pulp paper and wood,pulp paper and wood,pulp paper and wood,2065,machine drive,0.138047647
pulp paper and wood,pulp paper and wood,pulp paper and wood,2065,hvac,0.019177867
pulp paper and wood,pulp paper and wood,pulp paper and wood,2065,other end uses general,0.036054429
pulp paper and wood,pulp paper and wood,pulp paper and wood,2065,electrochemical,0.000674248
pulp paper and wood,pulp paper and wood,pulp paper and wood,2080,boilers pulp paper and wood,0.541096111
pulp paper and wood,pulp paper and wood,pulp paper and wood,2080,process heat general,0.044331687
pulp paper and wood,pulp paper and wood,pulp paper and wood,2080,machine drive,0.130999113
pulp paper and wood,pulp paper and wood,pulp paper and wood,2080,hvac,0.01819867
pulp paper and wood,pulp paper and wood,pulp paper and wood,2080,other end uses general,0.034213537
