"This xml file must be read in with industry; for no tech change, set all values in yellow to 0",,,,,,,,,,,,,
,Inputs in yellow,,,,,,,,,,,,
,Tech change,,,,,,,,,,,,
Year,food processing,pulp paper and wood,chemicals,petroleum,aluminum,other primary metals,other nonmetallic minerals,other manufacturing,agriculture,mining,construction,,
2020,0.35%,0.69%,0.53%,0.44%,0.47%,0.48%,0.35%,0.55%,0.35%,0.35%,0.35%,,
2035,0.35%,0.69%,0.53%,0.44%,0.47%,0.48%,0.35%,0.55%,0.35%,0.35%,0.35%,,
2050,0.35%,0.69%,0.53%,0.44%,0.47%,0.48%,0.35%,0.55%,0.35%,0.35%,0.35%,,keep rates high in industries with high recycling potential
2065,0.35%,0.69%,0.53%,0.44%,0.47%,0.48%,0.35%,0.55%,0.35%,0.35%,0.35%,,
2080,0.35%,0.69%,0.53%,0.44%,0.47%,0.48%,0.35%,0.55%,0.35%,0.35%,0.35%,,
2095,0.35%,0.69%,0.53%,0.44%,0.47%,0.48%,0.35%,0.55%,0.35%,0.35%,0.35%,,

,Cumulative tech change implied by above rates,,,,,,,,,,,,
,food processing,pulp paper and wood,chemicals,petroleum,aluminum,other primary metals,other nonmetallic minerals,other manufacturing,agriculture,mining,construction,,
2020,5.4%,10.9%,8.2%,6.8%,7.3%,7.4%,5.4%,8.6%,5.4%,5.4%,5.4%,,
2035,11.1%,23.0%,17.0%,14.0%,15.1%,15.4%,11.1%,17.9%,11.1%,11.1%,11.1%,,
2050,17.0%,36.4%,26.6%,21.6%,23.5%,24.0%,17.0%,28.0%,17.0%,17.0%,17.0%,,
2065,23.3%,51.2%,37.0%,29.9%,32.6%,33.2%,23.3%,39.0%,23.3%,23.3%,23.3%
2080,30.0%,67.7%,48.2%,38.6%,42.3%,43.1%,30.0%,50.9%,30.0%,30.0%,30.0%
2095,37.0%,86.0%,60.3%,48.0%,52.6%,53.7%,37.0%,63.8%,37.0%,37.0%,37.0%
,,,,,,,,,,,
,,,,,,,,,,,
IndustrySupplySector ,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,
Variable ID,,,,,,,,,,,
111,,,,,,,,,,,

supplysector,subsector,technology,period,minicam-energy-input,coefficient,,,,,,
food processing,food processing,food processing,2020,boilers general,0.451366455,,,,,,
food processing,food processing,food processing,2020,process heat general,0.153288235,,,,,,
food processing,food processing,food processing,2020,machine drive,0.140844383,,,,,,
food processing,food processing,food processing,2020,hvac,0.068167024,,,,,,
food processing,food processing,food processing,2020,other end uses general,0.135275201,,,,,,
food processing,food processing,food processing,2035,boilers general,0.42832027
food processing,food processing,food processing,2035,process heat general,0.145461537
food processing,food processing,food processing,2035,machine drive,0.133653052
food processing,food processing,food processing,2035,hvac,0.064686505
food processing,food processing,food processing,2035,other end uses general,0.128368224
food processing,food processing,food processing,2050,boilers general,0.406450793
food processing,food processing,food processing,2050,process heat general,0.138034459
food processing,food processing,food processing,2050,machine drive,0.126828901
food processing,food processing,food processing,2050,hvac,0.061383696
food processing,food processing,food processing,2050,other end uses general,0.12181391
food processing,food processing,food processing,2065,boilers general,0.385697943
food processing,food processing,food processing,2065,process heat general,0.130986599
food processing,food processing,food processing,2065,machine drive,0.120353182
food processing,food processing,food processing,2065,hvac,0.058249524
food processing,food processing,food processing,2065,other end uses general,0.115594249
food processing,food processing,food processing,2080,boilers general,0.366004707
food processing,food processing,food processing,2080,process heat general,0.124298593
food processing,food processing,food processing,2080,machine drive,0.114208104
food processing,food processing,food processing,2080,hvac,0.055275379
food processing,food processing,food processing,2080,other end uses general,0.109692157
food processing,food processing,food processing,2095,boilers general,0.347316982
food processing,food processing,food processing,2095,process heat general,0.117952069
food processing,food processing,food processing,2095,machine drive,0.108376787
food processing,food processing,food processing,2095,hvac,0.05245309
food processing,food processing,food processing,2095,other end uses general,0.104091418


IndustrySupplySector ,,,,,
INPUT_TABLE,,,,,
Variable ID,,,,,
111,,,,,

supplysector,subsector,technology,period,minicam-energy-input,coefficient
pulp paper and wood,pulp paper and wood,pulp paper and wood,2020,boilers pulp paper and wood,0.634121158
pulp paper and wood,pulp paper and wood,pulp paper and wood,2020,process heat general,0.051953175
pulp paper and wood,pulp paper and wood,pulp paper and wood,2020,machine drive,0.153520433
pulp paper and wood,pulp paper and wood,pulp paper and wood,2020,hvac,0.021327379
pulp paper and wood,pulp paper and wood,pulp paper and wood,2020,other end uses general,0.040095515
pulp paper and wood,pulp paper and wood,pulp paper and wood,2020,electrochemical,0.00074982
pulp paper and wood,pulp paper and wood,pulp paper and wood,2035,boilers pulp paper and wood,0.571829839
pulp paper and wood,pulp paper and wood,pulp paper and wood,2035,process heat general,0.046849683
pulp paper and wood,pulp paper and wood,pulp paper and wood,2035,machine drive,0.138439734
pulp paper and wood,pulp paper and wood,pulp paper and wood,2035,hvac,0.019232337
pulp paper and wood,pulp paper and wood,pulp paper and wood,2035,other end uses general,0.036156832
pulp paper and wood,pulp paper and wood,pulp paper and wood,2035,electrochemical,0.000676163
pulp paper and wood,pulp paper and wood,pulp paper and wood,2050,boilers pulp paper and wood,0.515657553
pulp paper and wood,pulp paper and wood,pulp paper and wood,2050,process heat general,0.042247521
pulp paper and wood,pulp paper and wood,pulp paper and wood,2050,machine drive,0.12484045
pulp paper and wood,pulp paper and wood,pulp paper and wood,2050,hvac,0.017343096
pulp paper and wood,pulp paper and wood,pulp paper and wood,2050,other end uses general,0.032605055
pulp paper and wood,pulp paper and wood,pulp paper and wood,2050,electrochemical,0.000609742
pulp paper and wood,pulp paper and wood,pulp paper and wood,2065,boilers pulp paper and wood,0.465003212
pulp paper and wood,pulp paper and wood,pulp paper and wood,2065,process heat general,0.038097441
pulp paper and wood,pulp paper and wood,pulp paper and wood,2065,machine drive,0.112577058
pulp paper and wood,pulp paper and wood,pulp paper and wood,2065,hvac,0.01563944
pulp paper and wood,pulp paper and wood,pulp paper and wood,2065,other end uses general,0.029402179
pulp paper and wood,pulp paper and wood,pulp paper and wood,2065,electrochemical,0.000549846
pulp paper and wood,pulp paper and wood,pulp paper and wood,2080,boilers pulp paper and wood,0.419324775
pulp paper and wood,pulp paper and wood,pulp paper and wood,2080,process heat general,0.034355033
pulp paper and wood,pulp paper and wood,pulp paper and wood,2080,machine drive,0.10151833
pulp paper and wood,pulp paper and wood,pulp paper and wood,2080,hvac,0.014103138
