# rgcam-data/Level1//L121_flsp_bm2_state_comm.csv
# Written by L121_Comm_flsp.R
# Thu Apr 05 20:19:02 2012
# " Commercial floorspace by state "
# " Unit = billion m2 "
"state","GCAM_sector","X1975","X1980","X1985","X1990","X1995","X2000","X2005","X2008"
"AK","comm",0.00505320962814097,0.00539819055819995,0.00982044847177237,0.0102215502762181,0.0105209840458208,0.0126035651939823,0.0134469308390752,0.0138212623432214
"AL","comm",0.0720513954681034,0.0762637263521619,0.0981892972315717,0.115800300320605,0.121323255071506,0.117509477038678,0.119969552225416,0.123464733082196
"AR","comm",0.0368442878476081,0.0390095184243421,0.0462159493773793,0.0652615931927815,0.0515901212882187,0.0607569461556276,0.062978555634466,0.0650552080041606
"AZ","comm",0.0346875504948314,0.0412667544340204,0.0653501488876707,0.103351812962047,0.0979850668336088,0.117829039066042,0.136258996569591,0.148221454913639
"CA","comm",0.289324682819593,0.317938353043296,0.487635655679427,0.553991233205958,0.55100295848749,0.682794381887398,0.718961831059048,0.734731195935866
"CO","comm",0.0392624388369677,0.043874172834437,0.0658671345494521,0.0928944791476348,0.0850434132591424,0.0987037422768479,0.106291355714923,0.112549933811918
"CT","comm",0.0642294696166664,0.0647519734869365,0.075456444044025,0.074676563617196,0.071714217828655,0.0832355155792137,0.0848381475075686,0.085460658639916
"DC","comm",0.0123403230590136,0.0111438090390316,0.0131333224628434,0.0133366171883509,0.0103301086379523,0.0120111031430521,0.0122275888742345,0.0123961767434959
"DE","comm",0.01024047918625,0.0103757586974823,0.0127966013851205,0.0146390304813467,0.0134593123204634,0.0165207918820849,0.0176446059713234,0.0184072953910786
"FL","comm",0.14871182922062,0.170148141312655,0.234935194930236,0.28431389039826,0.265815220522562,0.337115193944716,0.373600549949669,0.387045773900572
"GA","comm",0.0884069674595144,0.0953731028791853,0.123409775525011,0.142357214206785,0.134703456342045,0.172897857528763,0.191117258850972,0.20373057256851
"HI","comm",0.0119040653004583,0.0129589968614747,0.0191744535351596,0.0205944234197379,0.0206535623581323,0.0243347815180779,0.0254304598934967,0.0258595642694467
"IA","comm",0.0707639835722183,0.0715736245085554,0.0750863443256465,0.083807608984966,0.0670874484294215,0.0788665368997919,0.079439306839697,0.0806388485877244
"ID","comm",0.0126307878102082,0.0143304094218732,0.0204054045693621,0.0283869470383321,0.0265045370974152,0.0296368928828831,0.0325174766975467,0.0348355175748865
"IL","comm",0.249560050090225,0.2525387271422,0.277386614290398,0.271739163290314,0.244324454424445,0.294079170712077,0.299678301912462,0.303662410513675
"IN","comm",0.118589382678336,0.121340042582138,0.132836651429586,0.13180095961621,0.119065271900951,0.144032659413342,0.147850525076339,0.151046971751686
"KS","comm",0.0560192138378617,0.0580604738557783,0.0644117744765126,0.0747761481810899,0.0610911266359147,0.0725270677078792,0.0738457637027862,0.0753433796032133
"KY","comm",0.0679179745458806,0.0716981318836824,0.0913254292883739,0.105668835562526,0.109725721953347,0.106873452830573,0.110394369452451,0.113182753814861
"LA","comm",0.0663019266180362,0.0717580572117469,0.0875467688810254,0.117212744761692,0.0900282324744407,0.101378760041351,0.102030091577773,0.100982543943025
"MA","comm",0.119973273012872,0.119541555127718,0.138619506840661,0.136680891170433,0.133144441475935,0.155237798745641,0.157433909503181,0.159643389758311
"MD","comm",0.0722589861690054,0.0736185723162839,0.0913377603532949,0.105056965946713,0.0941363902441241,0.11156376300989,0.117276654443512,0.118876085898492
"ME","comm",0.0223369571068024,0.0234343277531484,0.0274125036466119,0.0278960168759899,0.0271773155675326,0.0311599806339791,0.0319997217052834,0.0321963606661989
"MI","comm",0.20151058014569,0.204702201389065,0.220849564069567,0.220976420307814,0.198582719374192,0.235386097675509,0.238583892074861,0.23650158755449
"MN","comm",0.0965967393816826,0.100120511127753,0.111031458189145,0.132062059725349,0.108758458330237,0.132889251723602,0.137538044969511,0.140877999918152
"MO","comm",0.118109371418255,0.120771525642894,0.132683311906387,0.154433322813949,0.125741676387355,0.150991512891653,0.156393692799794,0.160425545001619
"MS","comm",0.046994397869679,0.0493679444978542,0.0639704078600993,0.0738148674467263,0.0765835702199711,0.0751830123941841,0.0765504657753445,0.0776088260187721
"MT","comm",0.0113589674847536,0.0119431844227552,0.0168801925509636,0.0225312901274665,0.0197594622909195,0.0206000363839958,0.0213185916549732,0.0220765091957774
"NC","comm",0.096840996432282,0.102681949885513,0.12943869512014,0.145747932110139,0.134644710692285,0.169730338307392,0.182126410011717,0.194262257674106
"ND","comm",0.0156933424123254,0.0160330816129102,0.0179638268377586,0.0192796394953803,0.0151502778612809,0.017269824389501,0.0171126668328685,0.0172757767151249
"NE","comm",0.037904514206416,0.038560558929807,0.0420494397057962,0.047638244729774,0.0386141888723067,0.046146549077713,0.0471801529154727,0.0479943017795491
"NH","comm",0.0172644438599309,0.0191825764878505,0.0234952699437212,0.0251999404783713,0.0251604051463003,0.0302630288476195,0.0317504830421676,0.0322495702907345
"NJ","comm",0.128635549893516,0.129109893335834,0.153377508648794,0.19868294521754,0.169534704574729,0.179560520855204,0.183626621865946,0.184511781957859
"NM","comm",0.0176097638359053,0.019779968380558,0.0295259882257473,0.0427205035912354,0.0382761234247399,0.0415245264254816,0.0437075816277892,0.0453090969224567
"NV","comm",0.00941214446979672,0.0121527355478328,0.0195222900108752,0.033883711667916,0.0347124575956076,0.0460262838642396,0.0549339472816845,0.0596539532269568
"NY","comm",0.315612205211624,0.30780384037782,0.360694233906279,0.461354684882053,0.386316405870296,0.404617559086377,0.411706485751102,0.414622119308105
"OH","comm",0.238038343813972,0.238639604501777,0.261208373001959,0.257867954304928,0.229328956452914,0.268689918358452,0.271324316835206,0.27257297130358
"OK","comm",0.0473396565440124,0.0516153339123911,0.0649698003858115,0.0873322578468427,0.0679281235884776,0.0783526748712637,0.0801408421772679,0.082664683825922
