# rgcam-data/Level1//L111_flsp_bm2_state_res.csv
# Written by L111_Res_flsp.R
# Thu Apr 05 20:18:49 2012
# " Residential floorspace by state "
# " Unit = billion m2 "
"state","GCAM_sector","X1975","X1980","X1985","X1990","X1995","X2000","X2005","X2008"
"AK","resid",0.016511463064882,0.0176386951221147,0.0233731332236338,0.0250562705692488,0.0310615876492309,0.0286669018694989,0.033803802061919,0.0347448218546979
"AL","resid",0.187704553491229,0.19867829914338,0.202690501870613,0.239626660720892,0.238851907052164,0.277766912402481,0.254976857752374,0.262405327856719
"AR","resid",0.080936168478454,0.0856925493719612,0.0872145957553243,0.107305473944829,0.122262085230057,0.139976454542344,0.121750051149122,0.125764632456714
"AZ","resid",0.103788551151977,0.123474174231173,0.144611344460817,0.171223018337486,0.231358435200971,0.270839507883624,0.340145834659175,0.370007939037243
"CA","resid",0.92786053479593,1.01962420700496,1.139095252146,1.28094270468782,1.4435393552827,1.4677579506036,1.31709207381827,1.34598054131565
"CO","resid",0.117477065501907,0.131275825664201,0.145755366209653,0.153898346344322,0.200801118492844,0.22687847746556,0.265337062630157,0.28096046603233
"CT","resid",0.162651780116306,0.163974945092201,0.168911485980694,0.175727028416293,0.206489390562278,0.235877610653879,0.208514025024233,0.210044024271524
"DC","resid",0.0336616597435269,0.0303978353179926,0.0302176387609553,0.0307931849426078,0.0310854512361992,0.0336063638571215,0.0360648210820047,0.0365620647662703
"DE","resid",0.0279337521659478,0.0283027646185065,0.0294428983311351,0.0338003533149566,0.0405018777124376,0.046224209099252,0.0520421126326173,0.0542916368640518
"FL","resid",0.434365675272285,0.496978032513825,0.578808614455282,0.655788236137418,0.7981871568871,0.895154562076075,0.859632929550661,0.890569600427982
"GA","resid",0.241154566484834,0.260156636293129,0.283945820026565,0.32869144874406,0.405350792544828,0.48375808957976,0.563693285490432,0.60089578772967
"HI","resid",0.038896770368652,0.0423437802470268,0.0456361090082454,0.0504834816126884,0.0609764670930009,0.0553496398088624,0.0639288059759558,0.0650075175096215
"IA","resid",0.161060053653679,0.162902810463909,0.158199674214895,0.165267366736882,0.194974858859065,0.208897545859818,0.210101090074763,0.213273638261259
"ID","resid",0.0377925551971421,0.0428779896560434,0.045154495273064,0.0470286743307974,0.0625814568152214,0.0681227781133036,0.0811739740549781,0.0869605420530341
"IL","resid",0.618353828248817,0.625734321871655,0.624271530214054,0.744373128098882,0.794933585124041,0.852659614127449,0.874518934681537,0.886145330010637
"IN","resid",0.293837890889594,0.300653409163096,0.298955087896355,0.361041417100183,0.387390544589393,0.417611459865582,0.431456274467394,0.440784120772754
"KS","resid",0.127500702064844,0.132146645260951,0.135709386697457,0.147457459463287,0.17754787329421,0.192105892412081,0.195307286387419,0.199268181134751
"KY","resid",0.176936379973471,0.186784249547806,0.188521535624738,0.218661524521171,0.21601957453075,0.252625658445994,0.234626277371212,0.240552560079989
"LA","resid",0.145646020501163,0.157631550165883,0.165210412433518,0.192725437944394,0.213355564147803,0.233564066240894,0.197244423013495,0.195219305466309
"MA","resid",0.303814846026063,0.302721583339209,0.310303873751404,0.321634066744069,0.383367697641335,0.439921838610366,0.386938884337149,0.392369314335255
"MD","resid",0.19710646100603,0.200815109966259,0.210153329852301,0.242568151744813,0.283276030392804,0.312148881607832,0.345903154178966,0.350620618091933
"ME","resid",0.056565091654754,0.0593440230415586,0.0613637017230612,0.0656442116886542,0.0782526463868953,0.0883029525175384,0.0786484732216565,0.0791317697388679
"MI","resid",0.499298019136792,0.507206140702914,0.497032258249053,0.605319112743744,0.646108362045375,0.682483627551671,0.696233693924323,0.690157128756887
"MN","resid",0.219855853814485,0.227876019410537,0.233932556856784,0.26042443068114,0.316082449982818,0.351990079030353,0.363760640977871,0.372594154303034
"MO","resid",0.268818977357497,0.274878086534374,0.279550921087713,0.304540230976721,0.365440424107336,0.399938398826925,0.413630061052275,0.424293504331473
"MS","resid",0.122427364680567,0.128610805086374,0.13205302858469,0.152745805916247,0.150771851489826,0.177716331857866,0.162696258015565,0.164945640164897
"MT","resid",0.0339871441196364,0.0357351784630433,0.0373536614851209,0.0373276035716869,0.0466552549665834,0.0473508377972857,0.0532179917275077,0.0551099951989117
"NC","resid",0.264160723794547,0.280093547172037,0.29781738336934,0.336520345833299,0.405174014633293,0.474895556121344,0.537175109413517,0.57296934318472
"ND","resid",0.0357183194520863,0.0364915717636752,0.0378480478562269,0.0380191642456888,0.0440309380790731,0.0457434049244567,0.0452595836835179,0.0456909767234042
"NE","resid",0.0862713315958482,0.087764500762063,0.0885941075187449,0.0939419147952214,0.112223615617992,0.122230558500145,0.12478207516888,0.126935336200863
"NH","resid",0.0437196904052768,0.0485770820090421,0.0525948580004114,0.0592998719013355,0.0724452818738497,0.0857611187490324,0.0780358978842083,0.0792625476177808
"NJ","resid",0.457625338789382,0.459312831699956,0.471829952869921,0.559346181772137,0.526103786819343,0.565481045756112,0.537514800418938,0.54010585527421
"NM","resid",0.0526901395049337,0.0591836042258429,0.0653371557148069,0.0707750871528,0.0903760573654028,0.0954474583797163,0.109108038426846,0.113105930458481
"NV","resid",0.0281620588314201,0.0363621759694631,0.0432002780939228,0.0561351680051145,0.0819616716181614,0.10579510934071,0.137132621108864,0.148915258602683
"NY","resid",0.936005329039011,0.912848204647636,0.924993122415697,1.08706451220835,1.0300295131735,1.07467748321713,1.01617622774227,1.02337261063147
"OH","resid",0.589805624394459,0.59129541351714,0.587861642623974,0.706375825472561,0.74614426114372,0.779045457564075,0.791776551714545,0.795420365659364
"OK","resid",0.103991436436654,0.113383854205127,0.122605181832012,0.143594859709371,0.16098109150189,0.180514827132612,0.154928158258306,0.159807245222437
"OR","resid",0.102257254845405,0.115576510496467,0.117312371489707,0.129477813409109,0.162265461148982,0.156738123282981,0.182673517018905,0.191010860487449
"PA","resid",0.742532740968614,0.739900905621351,0.734098831264433,0.857877745319813,0.795528977746457,0.824016693972213,0.774190619874308,0.783430351038988
"RI","resid",0.0497473305668424,0.0499777077515911,0.0511280634558297,0.053644515996006,0.0625548533048573,0.0726450767464954,0.0638592400209043,0.0631704525403574
"SC","resid",0.138196473051218,0.148663111968856,0.157300974887576,0.176890078426863,0.208634193409103,0.236500177395125,0.263721878096874,0.2790314689694
"SD","resid",0.0380751428522268,0.0386188961587494,0.0390456916288289,0.0414237482649599,0.0499815675320055,0.0539114420476956,0.0555684953974068,0.0573100239705807
"TN","resid",0.218152700014809,0.234253248363372,0.240589094816693,0.28925627422209,0.29367627748051,0.355845896568159,0.336360946804992,0.350089044545384
"TX","resid",0.525671209165986,0.595112536485958,0.680580365131179,0.805063159313607,0.92159342909895,1.06846179021632,1.16513617312423,1.24190451686093
"UT","resid",0.0561463252814647,0.0663672068236655,0.0746287381925771,0.0804813898912864,0.106188323360045,0.117647483352774,0.142303721527654,0.155266968276752
"VA","resid",0.24036025396597,0.25461897323071,0.272159327045807,0.314030462789971,0.37224251705967,0.417595149285216,0.46867227903407,0.483018735223952
"VT","resid",0.0253126272165234,0.0269875843799401,0.0279679274205827,0.0300846672455418,0.036856598177634,0.0421670621763391,0.0371055398265108,0.0372395556721643
"WA","resid",0.158953678240999,0.181375285568574,0.193136229919614,0.221692804444335,0.280531521840336,0.270045935232783,0.316144781358077,0.331534294888199
"WI","resid",0.250752565179507,0.257695294632277,0.259995281515298,0.31856931957703,0.34359270845962,0.368430626687198,0.382351586400616,0.388296985305808
"WV","resid",0.0877291509518886,0.0928433235328776,0.0908045404471383,0.0909983011226123,0.102658626674216,0.106210860888775,0.111774184039918,0.112452851961882
"WY","resid",0.0173383911622765,0.0213294985236513,0.0226985089451886,0.0211890026174065,0.0257012105312208,0.0258933979746014,0.0288202329352632,0.0303424776491668
