,,,,,8.8,$75/GJ = ,7,$90 c/kw-hr,,,,
,,,,,6.3,$75/GJ = ,5,$90 c/kw-hr,,,,
,,,,,5.7,$75/GJ = ,4.5,$90 c/kw-hr,2065 Cost,10.7,8.5,cents(1990)/kw-hr
,,,,,5.1,$75/GJ = ,4,$90 c/kw-hr,2095 Cost,10.1,8.0,cents(1990)/kw-hr
,,,,,3.8,$75/GJ = ,3,$90 c/kw-hr,,,,
"""HUILM"" ",,,,,2.5,$75/GJ = ,2,$90 c/kw-hr,,,,
INPUT_TABLE,,,,,,,,,,,,
Variable ID,,"Solar costs, with constant improvement rate to 2035 and declining thereafter",,,,,,,,,,
471,,,,,,,,,,,,
,,"HUILM(I,L,M)",,,,,,,,,,
FuelNum,1975,1990,2005,2020,2035,2050,2065,2080,2095,REGION,REG#,FuelName
5,201.7,92.4,56.9,35.0,21.6,13.3,10.7,10.3,10.1,USA,1,Solar PV
5,201.7,92.4,56.9,35.0,21.6,13.3,10.7,10.3,10.1,CANADA,2,Solar PV
5,201.7,92.4,56.9,35.0,21.6,13.3,10.7,10.3,10.1,WEUR,3,Solar PV
5,201.7,92.4,56.9,35.0,21.6,13.3,10.7,10.3,10.1,JAPAN,4,Solar PV
5,201.7,92.4,56.9,35.0,21.6,13.3,10.7,10.3,10.1,AUS&NZ,5,Solar PV
5,201.7,92.4,56.9,35.0,21.6,13.3,10.7,10.3,10.1,FSU,6,Solar PV
5,201.7,92.4,56.9,35.0,21.6,13.3,10.7,10.3,10.1,ACENP,7,Solar PV
5,201.7,92.4,56.9,35.0,21.6,13.3,10.7,10.3,10.1,MIDEAST,8,Solar PV
5,201.7,92.4,56.9,35.0,21.6,13.3,10.7,10.3,10.1,AFR,9,Solar PV
5,201.7,92.4,56.9,35.0,21.6,13.3,10.7,10.3,10.1,LA,10,Solar PV
5,201.7,92.4,56.9,35.0,21.6,13.3,10.7,10.3,10.1,S&E ASIA,11,Solar PV
5,201.7,92.4,56.9,35.0,21.6,13.3,10.7,10.3,10.1,EEUR,12,Solar PV
5,201.7,92.4,56.9,35.0,21.6,13.3,10.7,10.3,10.1,Korea,13,Solar PV
5,201.7,92.4,56.9,35.0,21.6,13.3,10.7,10.3,10.1,India,14,Solar PV

(in 1990 c/kw-hr),,73.2,45.1,27.8,17.1,10.5,8.5,8.2,8.0,,,
,,,,,,,,,,,,
EoF,,,,,,,,,,,,
,,Increment,28.1,17.3,10.7,6.6,2.1,0.3,0.2,,,
,,,,3.3%,3.3%,3.3%,1.5%,0.3%,0.1%,,,
