,,,,,8.8,$75/GJ = ,7,$90 c/kw-hr,,,,
,,,,,6.3,$75/GJ = ,5,$90 c/kw-hr,,,,
,,,,,5.7,$75/GJ = ,4.5,$90 c/kw-hr,2065 Cost,9.5,7.5,cents(1990)/kw-hr
,,,,,5.1,$75/GJ = ,4,$90 c/kw-hr,2095 Cost,8.8,7.0,cents(1990)/kw-hr
,,,,,3.8,$75/GJ = ,3,$90 c/kw-hr,,,,
"""HUILM"" ",,,,,2.5,$75/GJ = ,2,$90 c/kw-hr,,,,
INPUT_TABLE,,,,,,,,,,,,
Variable ID,,"Solar costs, with constant improvement rate to 2035 and declining thereafter",,,,,,,,,,
471,,,,,,,,,,,,
,,"HUILM(I,L,M)",,,,,,,,,,
FuelNum,1975,1990,2005,2020,2035,2050,2065,2080,2095,REGION,REG#,FuelName
5,201.7,92.4,55.4,33.2,19.9,11.9,9.5,9.0,8.8,USA,1,Solar PV
5,201.7,92.4,55.4,33.2,19.9,11.9,9.5,9.0,8.8,CANADA,2,Solar PV
5,201.7,92.4,55.4,33.2,19.9,11.9,9.5,9.0,8.8,WEUR,3,Solar PV
5,201.7,92.4,55.4,33.2,19.9,11.9,9.5,9.0,8.8,JAPAN,4,Solar PV
5,201.7,92.4,55.4,33.2,19.9,11.9,9.5,9.0,8.8,AUS&NZ,5,Solar PV
5,201.7,92.4,55.4,33.2,19.9,11.9,9.5,9.0,8.8,FSU,6,Solar PV
5,201.7,92.4,55.4,33.2,19.9,11.9,9.5,9.0,8.8,ACENP,7,Solar PV
5,201.7,92.4,55.4,33.2,19.9,11.9,9.5,9.0,8.8,MIDEAST,8,Solar PV
5,201.7,92.4,55.4,33.2,19.9,11.9,9.5,9.0,8.8,AFR,9,Solar PV
5,201.7,92.4,55.4,33.2,19.9,11.9,9.5,9.0,8.8,LA,10,Solar PV
5,201.7,92.4,55.4,33.2,19.9,11.9,9.5,9.0,8.8,S&E ASIA,11,Solar PV
5,201.7,92.4,55.4,33.2,19.9,11.9,9.5,9.0,8.8,EEUR,12,Solar PV
5,201.7,92.4,55.4,33.2,19.9,11.9,9.5,9.0,8.8,Korea,13,Solar PV
5,201.7,92.4,55.4,33.2,19.9,11.9,9.5,9.0,8.8,India,14,Solar PV

(in 1990 c/kw-hr),,73.2,43.9,26.3,15.8,9.5,7.5,7.1,7.0,,,
,,,,,,,,,,,,
EoF,,,,,,,,,,,,
,,Increment,29.3,17.6,10.5,6.3,1.9,0.4,0.2,,,
,,,,3.5%,3.5%,3.5%,1.5%,0.4%,0.1%,,,
