Electric sector nonco2 inputs.,,,,,,,,,,,,
All parameters imported from nonco2 workbook,,,,,,,,,,,,
,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,
10000,,,,,,,,,,,,
,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,input-driver,,,,,,,
base load generation,coal,coal_base_exist,ALL,CH4,,,,,,,,
base load generation,biomass,bio_base_exist,ALL,CH4,,,,,,,,
base load generation,gas,gas_base_exist,ALL,CH4,,,,,,,,
base load generation,coal,coal_base_conv,ALL,CH4,,,,,,,,
base load generation,coal,coal_base_IGCC,ALL,CH4,,,,,,,,
base load generation,coal,coal_base_IGCC_CCS,ALL,CH4,,,,,,,,
base load generation,biomass,bio_base_conv,ALL,CH4,,,,,,,,
base load generation,biomass,bio_base_IGCC,ALL,CH4,,,,,,,,
base load generation,biomass,bio_base_IGCC_CCS,ALL,CH4,,,,,,,,
base load generation,gas,gas_base_CC,ALL,CH4,,,,,,,,
base load generation,gas,gas_base_CC_CCS,ALL,CH4,,,,,,,,
intermediate generation,gas,gas_int_exist,ALL,CH4,,,,,,,,
intermediate generation,biomass,bio_int_exist,ALL,CH4,,,,,,,,
intermediate generation,coal,coal_int_exist,ALL,CH4,,,,,,,,
intermediate generation,gas,gas_int_CC,ALL,CH4,,,,,,,,
intermediate generation,gas,gas_int_CC_CCS,ALL,CH4,,,,,,,,
intermediate generation,biomass,bio_int_conv,ALL,CH4,,,,,,,,
intermediate generation,biomass,bio_int_IGCC,ALL,CH4,,,,,,,,
intermediate generation,biomass,bio_int_IGCC_CCS,ALL,CH4,,,,,,,,
intermediate generation,oil,oil_int_IGCC,ALL,CH4,,,,,,,,
intermediate generation,oil,oil_int_IGCC_CCS,ALL,CH4,,,,,,,,
intermediate generation,coal,coal_int_conv,ALL,CH4,,,,,,,,
intermediate generation,coal,coal_int_IGCC,ALL,CH4,,,,,,,,
intermediate generation,coal,coal_int_IGCC_CCS,ALL,CH4,,,,,,,,
subpeak generation,gas,gas_subpeak_exist,ALL,CH4,,,,,,,,
subpeak generation,oil,oil_subpeak_exist,ALL,CH4,,,,,,,,
subpeak generation,gas,gas_subpeak_turbine,ALL,CH4,,,,,,,,
subpeak generation,gas,gas_subpeak_CC,ALL,CH4,,,,,,,,
subpeak generation,gas,gas_subpeak_CC_CCS,ALL,CH4,,,,,,,,
subpeak generation,biomass,bio_subpeak_conv,ALL,CH4,,,,,,,,
subpeak generation,biomass,bio_subpeak_IGCC,ALL,CH4,,,,,,,,
subpeak generation,biomass,bio_subpeak_IGCC_CCS,ALL,CH4,,,,,,,,
subpeak generation,oil,oil_subpeak_turbine,ALL,CH4,,,,,,,,
subpeak generation,oil,oil_subpeak_IGCC,ALL,CH4,,,,,,,,
subpeak generation,oil,oil_subpeak_IGCC_CCS,ALL,CH4,,,,,,,,
subpeak generation,coal,coal_subpeak_IGCC,ALL,CH4,,,,,,,,
subpeak generation,coal,coal_subpeak_IGCC_CCS,ALL,CH4,,,,,,,,
peak generation,gas,gas_peak_exist,ALL,CH4,,,,,,,,
peak generation,oil,oil_peak_exist,ALL,CH4,,,,,,,,
peak generation,gas,gas_peak_turbine,ALL,CH4,,,,,,,,
peak generation,gas,gas_peak_CC,ALL,CH4,,,,,,,,
peak generation,gas,gas_peak_CC_CCS,ALL,CH4,,,,,,,,
peak generation,oil,oil_peak_turbine,ALL,CH4,,,,,,,,
peak generation,oil,oil_peak_IGCC,ALL,CH4,,,,,,,,
peak generation,oil,oil_peak_IGCC_CCS,ALL,CH4,,,,,,,,
,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,
10050,,,,,,,,,,,,
,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,uncontrolled-emiss-coef,gdp-mid-control,gdp-control-range,tech-diffusion,final-emiss-coef,,,technology lookup
base load generation,coal,coal_base_exist,1990,CH4,0.000494256,41.52,41.52,0,0.00034598,,,Coal (existing)
base load generation,biomass,bio_base_exist,1990,CH4,0.00027135,41.52,41.52,0,0.000189945,,,Biomass (existing)
base load generation,gas,gas_base_exist,1990,CH4,0.000425892,27.68,27.68,0,0.000298124,,,Gas (existing)
base load generation,coal,coal_base_conv,1990,CH4,0.000494256,41.52,41.52,0,0.00034598,,,Coal (conv pul)
base load generation,coal,coal_base_IGCC,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Coal (IGCC)
base load generation,coal,coal_base_IGCC_CCS,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Coal (IGCC)_CCS
base load generation,biomass,bio_base_conv,1990,CH4,0.00027135,41.52,41.52,0,0.000189945,,,Biomass (conv)
base load generation,biomass,bio_base_IGCC,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Biomass (IGCC)
base load generation,biomass,bio_base_IGCC_CCS,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Biomass (IGCC)_CCS
base load generation,gas,gas_base_CC,1990,CH4,0.0005,27.68,27.68,0,0.00035,,,Gas (CC)
base load generation,gas,gas_base_CC_CCS,1990,CH4,0.0005,27.68,27.68,0,0.00035,,,Gas (CC)_CCS
intermediate generation,gas,gas_int_exist,1990,CH4,0.000425892,27.68,27.68,0,0.000298124,,,Gas (existing)
intermediate generation,biomass,bio_int_exist,1990,CH4,0.00027135,41.52,41.52,0,0.000189945,,,Biomass (existing)
intermediate generation,coal,coal_int_exist,1990,CH4,0.000494256,41.52,41.52,0,0.00034598,,,Coal (existing)
intermediate generation,gas,gas_int_CC,1990,CH4,0.0005,27.68,27.68,0,0.00035,,,Gas (CC)
intermediate generation,gas,gas_int_CC_CCS,1990,CH4,0.0005,27.68,27.68,0,0.00035,,,Gas (CC)_CCS
intermediate generation,biomass,bio_int_conv,1990,CH4,0.00027135,41.52,41.52,0,0.000189945,,,Biomass (conv)
intermediate generation,biomass,bio_int_IGCC,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Biomass (IGCC)
intermediate generation,biomass,bio_int_IGCC_CCS,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Biomass (IGCC)_CCS
intermediate generation,oil,oil_int_IGCC,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Oil (IGCC)
intermediate generation,oil,oil_int_IGCC_CCS,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Oil (IGCC)_CCS
intermediate generation,coal,coal_int_conv,1990,CH4,0.000494256,41.52,41.52,0,0.00034598,,,Coal (conv pul)
intermediate generation,coal,coal_int_IGCC,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Coal (IGCC)
intermediate generation,coal,coal_int_IGCC_CCS,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Coal (IGCC)_CCS
subpeak generation,gas,gas_subpeak_exist,1990,CH4,0.000425892,27.68,27.68,0,0.000298124,,,Gas (existing)
subpeak generation,oil,oil_subpeak_exist,1990,CH4,0.002323987,41.52,41.52,0,0.001626791,,,Oil (existing)
subpeak generation,gas,gas_subpeak_turbine,1990,CH4,0.000425892,27.68,27.68,0,0.000298124,,,Gas (peak load conv)
subpeak generation,gas,gas_subpeak_CC,1990,CH4,0.0005,27.68,27.68,0,0.00035,,,Gas (CC)
subpeak generation,gas,gas_subpeak_CC_CCS,1990,CH4,0.0005,27.68,27.68,0,0.00035,,,Gas (CC)_CCS
subpeak generation,biomass,bio_subpeak_conv,1990,CH4,0.00027135,41.52,41.52,0,0.000189945,,,Biomass (conv)
subpeak generation,biomass,bio_subpeak_IGCC,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Biomass (IGCC)
subpeak generation,biomass,bio_subpeak_IGCC_CCS,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Biomass (IGCC)_CCS
subpeak generation,oil,oil_subpeak_turbine,1990,CH4,0.002323987,41.52,41.52,0,0.001626791,,,Oil (peak load conv)
subpeak generation,oil,oil_subpeak_IGCC,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Oil (IGCC)
subpeak generation,oil,oil_subpeak_IGCC_CCS,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Oil (IGCC)_CCS
subpeak generation,coal,coal_subpeak_IGCC,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Coal (IGCC)
subpeak generation,coal,coal_subpeak_IGCC_CCS,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Coal (IGCC)_CCS
peak generation,gas,gas_peak_exist,1990,CH4,0.000425892,27.68,27.68,0,0.000298124,,,Gas (existing)
peak generation,oil,oil_peak_exist,1990,CH4,0.002323987,41.52,41.52,0,0.001626791,,,Oil (existing)
peak generation,gas,gas_peak_turbine,1990,CH4,0.000425892,27.68,27.68,0,0.000298124,,,Gas (peak load conv)
peak generation,gas,gas_peak_CC,1990,CH4,0.0005,27.68,27.68,0,0.00035,,,Gas (CC)
peak generation,gas,gas_peak_CC_CCS,1990,CH4,0.0005,27.68,27.68,0,0.00035,,,Gas (CC)_CCS
peak generation,oil,oil_peak_turbine,1990,CH4,0.002323987,41.52,41.52,0,0.001626791,,,Oil (peak load conv)
peak generation,oil,oil_peak_IGCC,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Oil (IGCC)
peak generation,oil,oil_peak_IGCC_CCS,1990,CH4,0.0005,41.52,41.52,0,0.0005,,,Oil (IGCC)_CCS
,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,
10000,,,,,,,,,,,,
,,,,,,,,,,,,
supplysector,subsector,technology,period,generic-ghg,input-driver,,,,,,,
base load generation,coal,coal_base_exist,ALL,N2O,,,,,,,,
base load generation,biomass,bio_base_exist,ALL,N2O,,,,,,,,
base load generation,gas,gas_base_exist,ALL,N2O,,,,,,,,
base load generation,coal,coal_base_conv,ALL,N2O,,,,,,,,
base load generation,coal,coal_base_IGCC,ALL,N2O,,,,,,,,
base load generation,coal,coal_base_IGCC_CCS,ALL,N2O,,,,,,,,
base load generation,biomass,bio_base_conv,ALL,N2O,,,,,,,,
base load generation,biomass,bio_base_IGCC,ALL,N2O,,,,,,,,
base load generation,biomass,bio_base_IGCC_CCS,ALL,N2O,,,,,,,,
base load generation,gas,gas_base_CC,ALL,N2O,,,,,,,,
base load generation,gas,gas_base_CC_CCS,ALL,N2O,,,,,,,,
intermediate generation,gas,gas_int_exist,ALL,N2O,,,,,,,,
intermediate generation,biomass,bio_int_exist,ALL,N2O,,,,,,,,
intermediate generation,coal,coal_int_exist,ALL,N2O,,,,,,,,
intermediate generation,gas,gas_int_CC,ALL,N2O,,,,,,,,
intermediate generation,gas,gas_int_CC_CCS,ALL,N2O,,,,,,,,
intermediate generation,biomass,bio_int_conv,ALL,N2O,,,,,,,,
intermediate generation,biomass,bio_int_IGCC,ALL,N2O,,,,,,,,
intermediate generation,biomass,bio_int_IGCC_CCS,ALL,N2O,,,,,,,,
intermediate generation,oil,oil_int_IGCC,ALL,N2O,,,,,,,,
intermediate generation,oil,oil_int_IGCC_CCS,ALL,N2O,,,,,,,,
intermediate generation,coal,coal_int_conv,ALL,N2O,,,,,,,,
intermediate generation,coal,coal_int_IGCC,ALL,N2O,,,,,,,,
intermediate generation,coal,coal_int_IGCC_CCS,ALL,N2O,,,,,,,,
subpeak generation,gas,gas_subpeak_exist,ALL,N2O,,,,,,,,
subpeak generation,oil,oil_subpeak_exist,ALL,N2O,,,,,,,,
subpeak generation,gas,gas_subpeak_turbine,ALL,N2O,,,,,,,,
subpeak generation,gas,gas_subpeak_CC,ALL,N2O,,,,,,,,
subpeak generation,gas,gas_subpeak_CC_CCS,ALL,N2O,,,,,,,,
subpeak generation,biomass,bio_subpeak_conv,ALL,N2O,,,,,,,,
subpeak generation,biomass,bio_subpeak_IGCC,ALL,N2O,,,,,,,,
subpeak generation,biomass,bio_subpeak_IGCC_CCS,ALL,N2O,,,,,,,,
subpeak generation,oil,oil_subpeak_turbine,ALL,N2O,,,,,,,,
subpeak generation,oil,oil_subpeak_IGCC,ALL,N2O,,,,,,,,
subpeak generation,oil,oil_subpeak_IGCC_CCS,ALL,N2O,,,,,,,,
